genotype	treatment	timepoint	replicate	total	hue	count
Col-0	wt	3	2	712499	55	36093
Col-0	wt	3	2	712499	56	25509
Col-0	wt	3	2	712499	57	18072
Col-0	wt	3	2	712499	58	16188
Col-0	wt	3	2	712499	59	11542
Col-0	wt	3	2	712499	60	5241
Col-0	wt	3	2	712499	61	7175
Col-0	wt	3	2	712499	62	4436
Col-0	wt	3	2	712499	63	3397
Col-0	wt	3	2	712499	64	3039
Col-0	wt	3	2	712499	65	2417
Col-0	wt	3	2	712499	66	1325
Col-0	wt	3	2	712499	67	806
Col-0	wt	3	2	712499	68	1150
Col-0	wt	3	2	712499	69	613
Col-0	wt	3	2	712499	70	378
Col-0	wt	3	2	712499	71	404
Col-0	wt	3	2	712499	72	211
Col-0	wt	3	2	712499	73	444
Col-0	wt	3	2	712499	74	248
Col-0	wt	3	2	712499	75	463
Col-0	wt	3	2	712499	76	375
Col-0	wt	3	2	712499	77	176
Col-0	wt	3	2	712499	78	314
Col-0	wt	3	2	712499	79	8
Col-0	wt	3	2	712499	80	431
Col-0	wt	3	2	712499	81	113
Col-0	wt	3	2	712499	82	319
Col-0	wt	3	2	712499	83	116
Col-0	wt	3	2	712499	84	354
Col-0	wt	3	2	712499	85	212
Col-0	wt	3	2	712499	86	143
Col-0	wt	3	2	712499	87	222
Col-0	wt	3	2	712499	88	176
Col-0	wt	3	2	712499	89	216
Col-0	wt	3	2	712499	90	172
Col-0	wt	3	2	712499	91	223
Col-0	wt	3	2	712499	92	37
Col-0	wt	3	2	712499	93	6
Col-0	wt	3	2	712499	94	0
Col-0	wt	3	2	712499	95	1
Col-0	wt	3	2	712499	96	0
Col-0	wt	3	2	712499	97	0
Col-0	wt	3	2	712499	98	1
Col-0	wt	3	2	712499	99	0
Col-0	wt	3	2	712499	100	0
Col-0	wt	3	2	712499	101	0
Col-0	wt	3	2	712499	102	0
Col-0	wt	3	2	712499	103	0
Col-0	wt	3	2	712499	104	0
Col-0	wt	3	2	712499	105	0
Col-0	wt	3	2	712499	106	0
Col-0	wt	3	2	712499	107	0
Col-0	wt	3	2	712499	108	0
Col-0	wt	3	2	712499	109	0
Col-0	wt	3	2	712499	110	0
Col-0	wt	3	2	712499	111	0
Col-0	wt	3	2	712499	112	0
Col-0	wt	3	2	712499	113	0
Col-0	wt	3	2	712499	114	0
Col-0	wt	3	2	712499	115	0
Col-0	wt	3	2	712499	116	0
Col-0	wt	3	2	712499	117	0
Col-0	wt	3	2	712499	118	0
Col-0	wt	3	2	712499	119	0
Col-0	wt	3	2	712499	120	0
Col-0	wt	3	2	712499	121	0
Col-0	wt	3	2	712499	122	0
Col-0	wt	3	2	712499	123	0
Col-0	wt	3	2	712499	124	0
Col-0	wt	3	2	712499	125	0
Col-0	wt	3	2	712499	126	0
Col-0	wt	3	2	712499	127	0
Col-0	wt	3	2	712499	128	0
Col-0	wt	3	2	712499	129	0
Col-0	wt	3	2	712499	130	0
Col-0	wt	3	2	712499	131	0
Col-0	wt	3	2	712499	132	0
Col-0	wt	3	2	712499	133	0
Col-0	wt	3	2	712499	134	0
Col-0	wt	3	2	712499	135	0
Col-0	wt	3	2	712499	136	0
Col-0	wt	3	2	712499	137	0
Col-0	wt	3	2	712499	138	0
Col-0	wt	3	2	712499	139	0
Col-0	wt	3	2	712499	140	0
Col-0	wt	3	2	712499	141	0
Col-0	wt	3	2	712499	142	0
Col-0	wt	3	2	712499	143	0
Col-0	wt	3	2	712499	144	0
Col-0	wt	3	2	712499	145	0
Col-0	wt	3	2	712499	146	0
Col-0	wt	3	2	712499	147	0
Col-0	wt	3	2	712499	148	0
Col-0	wt	3	2	712499	149	0
Col-0	wt	3	2	712499	150	0
Col-0	wt	3	2	712499	151	0
Col-0	wt	3	2	712499	152	0
Col-0	wt	3	2	712499	153	0
Col-0	wt	3	2	712499	154	0
Col-0	wt	3	2	712499	155	0
Col-0	wt	3	2	712499	156	0
Col-0	wt	3	2	712499	157	0
Col-0	wt	3	2	712499	158	0
Col-0	wt	3	2	712499	159	0
Col-0	wt	3	2	712499	160	0
Col-0	wt	3	2	712499	161	0
Col-0	wt	3	2	712499	162	0
Col-0	wt	3	2	712499	163	0
Col-0	wt	3	2	712499	164	0
Col-0	wt	3	2	712499	165	0
Col-0	wt	3	2	712499	166	0
Col-0	wt	3	2	712499	167	0
Col-0	wt	3	2	712499	168	0
Col-0	wt	3	2	712499	169	0
Col-0	wt	3	2	712499	170	0
Col-0	wt	3	2	712499	171	0
Col-0	wt	3	2	712499	172	0
Col-0	wt	3	2	712499	173	0
Col-0	wt	3	2	712499	174	0
Col-0	wt	3	2	712499	175	0
Col-0	wt	3	2	712499	176	0
Col-0	wt	3	2	712499	177	0
Col-0	wt	3	2	712499	178	0
Col-0	wt	3	2	712499	179	0
Col-0	wt	5	2	862924	0	21
Col-0	wt	5	2	862924	1	12
Col-0	wt	5	2	862924	2	9
Col-0	wt	5	2	862924	3	17
Col-0	wt	5	2	862924	4	18
Col-0	wt	5	2	862924	5	25
Col-0	wt	5	2	862924	6	35
Col-0	wt	5	2	862924	7	20
Col-0	wt	5	2	862924	8	78
Col-0	wt	5	2	862924	9	126
Col-0	wt	5	2	862924	10	230
Col-0	wt	5	2	862924	11	398
Col-0	wt	5	2	862924	12	456
Col-0	wt	5	2	862924	13	501
Col-0	wt	5	2	862924	14	220
Col-0	wt	5	2	862924	15	233
Col-0	wt	5	2	862924	16	322
Col-0	wt	5	2	862924	17	494
Col-0	wt	5	2	862924	18	816
Col-0	wt	5	2	862924	19	1286
Col-0	wt	5	2	862924	20	1719
Col-0	wt	5	2	862924	21	2185
Col-0	wt	5	2	862924	22	2736
Col-0	wt	5	2	862924	23	2768
Col-0	wt	5	2	862924	24	2550
Col-0	wt	5	2	862924	25	2633
Col-0	wt	5	2	862924	26	3112
Col-0	wt	5	2	862924	27	2909
Col-0	wt	5	2	862924	28	2385
Col-0	wt	5	2	862924	29	2151
Col-0	wt	5	2	862924	30	1953
Col-0	wt	5	2	862924	31	2086
Col-0	wt	5	2	862924	32	1917
Col-0	wt	5	2	862924	33	1997
Col-0	wt	5	2	862924	34	2534
Col-0	wt	5	2	862924	35	4681
Col-0	wt	5	2	862924	36	4418
Col-0	wt	5	2	862924	37	4447
Col-0	wt	5	2	862924	38	4118
Col-0	wt	5	2	862924	39	4699
Col-0	wt	5	2	862924	40	3989
Col-0	wt	5	2	862924	41	3808
Col-0	wt	5	2	862924	42	6735
Col-0	wt	5	2	862924	43	10871
Col-0	wt	5	2	862924	44	16278
Col-0	wt	5	2	862924	45	21914
Col-0	wt	5	2	862924	46	32282
Col-0	wt	5	2	862924	47	39009
Col-0	wt	5	2	862924	48	43042
Col-0	wt	5	2	862924	49	55807
Col-0	wt	5	2	862924	50	51806
Col-0	wt	5	2	862924	51	65933
Col-0	wt	5	2	862924	52	77098
Col-0	wt	5	2	862924	53	75322
Col-0	wt	5	2	862924	54	54443
Col-0	wt	5	2	862924	55	60550
Col-0	wt	5	2	862924	56	44542
Col-0	wt	5	2	862924	57	32415
Col-0	wt	5	2	862924	58	27764
Col-0	wt	5	2	862924	59	19649
Col-0	wt	5	2	862924	60	9555
Col-0	wt	5	2	862924	61	12406
Col-0	wt	5	2	862924	62	7063
Col-0	wt	5	2	862924	63	5285
Col-0	wt	5	2	862924	64	4635
Col-0	wt	5	2	862924	65	3807
Col-0	wt	5	2	862924	66	2011
Col-0	wt	5	2	862924	67	1203
Col-0	wt	5	2	862924	68	1493
Col-0	wt	5	2	862924	69	879
Col-0	wt	5	2	862924	70	581
Col-0	wt	5	2	862924	71	578
Col-0	wt	5	2	862924	72	349
Col-0	wt	5	2	862924	73	626
Col-0	wt	5	2	862924	74	352
Col-0	wt	5	2	862924	75	601
Col-0	wt	5	2	862924	76	451
Col-0	wt	5	2	862924	77	299
Col-0	wt	5	2	862924	78	428
Col-0	wt	5	2	862924	79	14
Col-0	wt	5	2	862924	80	507
Col-0	wt	5	2	862924	81	164
Col-0	wt	5	2	862924	82	329
Col-0	wt	5	2	862924	83	248
Col-0	wt	5	2	862924	84	469
Col-0	wt	5	2	862924	85	247
Col-0	wt	5	2	862924	86	148
Col-0	wt	5	2	862924	87	283
Col-0	wt	5	2	862924	88	243
Col-0	wt	5	2	862924	89	332
Col-0	wt	5	2	862924	90	168
Col-0	wt	5	2	862924	91	247
Col-0	wt	5	2	862924	92	35
Col-0	wt	5	2	862924	93	6
Col-0	wt	5	2	862924	94	0
Col-0	wt	5	2	862924	95	8
Col-0	wt	5	2	862924	96	5
Col-0	wt	5	2	862924	97	0
Col-0	wt	5	2	862924	98	3
Col-0	wt	5	2	862924	99	0
Col-0	wt	5	2	862924	100	0
Col-0	wt	5	2	862924	101	1
Col-0	wt	5	2	862924	102	0
Col-0	wt	5	2	862924	103	4
Col-0	wt	5	2	862924	104	0
Col-0	wt	5	2	862924	105	0
Col-0	wt	5	2	862924	106	2
Col-0	wt	5	2	862924	107	0
Col-0	wt	5	2	862924	108	0
Col-0	wt	5	2	862924	109	3
Col-0	wt	5	2	862924	110	4
Col-0	wt	5	2	862924	111	3
Col-0	wt	5	2	862924	112	3
Col-0	wt	5	2	862924	113	6
Col-0	wt	5	2	862924	114	1
Col-0	wt	5	2	862924	115	5
Col-0	wt	5	2	862924	116	8
Col-0	wt	5	2	862924	117	1
Col-0	wt	5	2	862924	118	1
Col-0	wt	5	2	862924	119	2
Col-0	wt	5	2	862924	120	7
Col-0	wt	5	2	862924	121	0
Col-0	wt	5	2	862924	122	6
Col-0	wt	5	2	862924	123	4
Col-0	wt	5	2	862924	124	5
Col-0	wt	5	2	862924	125	13
Col-0	wt	5	2	862924	126	4
Col-0	wt	5	2	862924	127	5
Col-0	wt	5	2	862924	128	1
Col-0	wt	5	2	862924	129	9
Col-0	wt	5	2	862924	130	6
Col-0	wt	5	2	862924	131	7
Col-0	wt	5	2	862924	132	1
Col-0	wt	5	2	862924	133	9
Col-0	wt	5	2	862924	134	2
Col-0	wt	5	2	862924	135	5
Col-0	wt	5	2	862924	136	1
Col-0	wt	5	2	862924	137	0
Col-0	wt	5	2	862924	138	5
Col-0	wt	5	2	862924	139	2
Col-0	wt	5	2	862924	140	4
Col-0	wt	5	2	862924	141	1
Col-0	wt	5	2	862924	142	3
Col-0	wt	5	2	862924	143	1
Col-0	wt	5	2	862924	144	2
Col-0	wt	5	2	862924	145	3
Col-0	wt	5	2	862924	146	6
Col-0	wt	5	2	862924	147	3
Col-0	wt	5	2	862924	148	4
Col-0	wt	5	2	862924	149	0
Col-0	wt	5	2	862924	150	2
Col-0	wt	5	2	862924	151	1
Col-0	wt	5	2	862924	152	1
Col-0	wt	5	2	862924	153	2
Col-0	wt	5	2	862924	154	0
Col-0	wt	5	2	862924	155	0
Col-0	wt	5	2	862924	156	4
Col-0	wt	5	2	862924	157	4
Col-0	wt	5	2	862924	158	0
Col-0	wt	5	2	862924	159	10
Col-0	wt	5	2	862924	160	1
Col-0	wt	5	2	862924	161	2
Col-0	wt	5	2	862924	162	3
Col-0	wt	5	2	862924	163	4
Col-0	wt	5	2	862924	164	7
Col-0	wt	5	2	862924	165	7
Col-0	wt	5	2	862924	166	3
Col-0	wt	5	2	862924	167	3
Col-0	wt	5	2	862924	168	0
Col-0	wt	5	2	862924	169	4
Col-0	wt	5	2	862924	170	11
Col-0	wt	5	2	862924	171	4
Col-0	wt	5	2	862924	172	6
Col-0	wt	5	2	862924	173	4
Col-0	wt	5	2	862924	174	4
Col-0	wt	5	2	862924	175	8
Col-0	wt	5	2	862924	176	7
Col-0	wt	5	2	862924	177	20
Col-0	wt	5	2	862924	178	2
Col-0	wt	5	2	862924	179	7
Col-0	wt	7	2	859953	0	21
Col-0	wt	7	2	859953	1	1
Col-0	wt	7	2	859953	2	6
Col-0	wt	7	2	859953	3	5
Col-0	wt	7	2	859953	4	3
Col-0	wt	7	2	859953	5	22
Col-0	wt	7	2	859953	6	14
Col-0	wt	7	2	859953	7	11
Col-0	wt	7	2	859953	8	23
Col-0	wt	7	2	859953	9	34
Col-0	wt	7	2	859953	10	56
Col-0	wt	7	2	859953	11	150
Col-0	wt	7	2	859953	12	268
Col-0	wt	7	2	859953	13	714
Col-0	wt	7	2	859953	14	1103
Col-0	wt	7	2	859953	15	1584
Col-0	wt	7	2	859953	16	1627
Col-0	wt	7	2	859953	17	1777
Col-0	wt	7	2	859953	18	1811
Col-0	wt	7	2	859953	19	2289
Col-0	wt	7	2	859953	20	2778
Col-0	wt	7	2	859953	21	2439
Col-0	wt	7	2	859953	22	3242
Col-0	wt	7	2	859953	23	3150
Col-0	wt	7	2	859953	24	3044
Col-0	wt	7	2	859953	25	2734
Col-0	wt	7	2	859953	26	3541
Col-0	wt	7	2	859953	27	3052
Col-0	wt	7	2	859953	28	2793
Col-0	wt	7	2	859953	29	2932
Col-0	wt	7	2	859953	30	3215
Col-0	wt	7	2	859953	31	3020
Col-0	wt	7	2	859953	32	3680
Col-0	wt	7	2	859953	33	3461
Col-0	wt	7	2	859953	34	3733
Col-0	wt	7	2	859953	35	7129
Col-0	wt	7	2	859953	36	6385
Col-0	wt	7	2	859953	37	5225
Col-0	wt	7	2	859953	38	5165
Col-0	wt	7	2	859953	39	5555
Col-0	wt	7	2	859953	40	4694
Col-0	wt	7	2	859953	41	4507
Col-0	wt	7	2	859953	42	9791
Col-0	wt	7	2	859953	43	15389
Col-0	wt	7	2	859953	44	20389
Col-0	wt	7	2	859953	45	26660
Col-0	wt	7	2	859953	46	37689
Col-0	wt	7	2	859953	47	43689
Col-0	wt	7	2	859953	48	49127
Col-0	wt	7	2	859953	49	65724
Col-0	wt	7	2	859953	50	64874
Col-0	wt	7	2	859953	51	76452
Col-0	wt	7	2	859953	52	74734
Col-0	wt	7	2	859953	53	61002
Col-0	wt	7	2	859953	54	40084
Col-0	wt	7	2	859953	55	43677
Col-0	wt	7	2	859953	56	33105
Col-0	wt	7	2	859953	57	24632
Col-0	wt	7	2	859953	58	21196
Col-0	wt	7	2	859953	59	14630
Col-0	wt	7	2	859953	60	6516
Col-0	wt	7	2	859953	61	8967
Col-0	wt	7	2	859953	62	4830
Col-0	wt	7	2	859953	63	3553
Col-0	wt	7	2	859953	64	2651
Col-0	wt	7	2	859953	65	2250
Col-0	wt	7	2	859953	66	1391
Col-0	wt	7	2	859953	67	889
Col-0	wt	7	2	859953	68	1208
Col-0	wt	7	2	859953	69	826
Col-0	wt	7	2	859953	70	556
Col-0	wt	7	2	859953	71	594
Col-0	wt	7	2	859953	72	419
Col-0	wt	7	2	859953	73	480
Col-0	wt	7	2	859953	74	384
Col-0	wt	7	2	859953	75	390
Col-0	wt	7	2	859953	76	445
Col-0	wt	7	2	859953	77	268
Col-0	wt	7	2	859953	78	323
Col-0	wt	7	2	859953	79	28
Col-0	wt	7	2	859953	80	440
Col-0	wt	7	2	859953	81	139
Col-0	wt	7	2	859953	82	252
Col-0	wt	7	2	859953	83	249
Col-0	wt	7	2	859953	84	385
Col-0	wt	7	2	859953	85	185
Col-0	wt	7	2	859953	86	125
Col-0	wt	7	2	859953	87	234
Col-0	wt	7	2	859953	88	175
Col-0	wt	7	2	859953	89	326
Col-0	wt	7	2	859953	90	144
Col-0	wt	7	2	859953	91	217
Col-0	wt	7	2	859953	92	20
Col-0	wt	7	2	859953	93	5
Col-0	wt	7	2	859953	94	0
Col-0	wt	7	2	859953	95	4
Col-0	wt	7	2	859953	96	2
Col-0	wt	7	2	859953	97	0
Col-0	wt	7	2	859953	98	3
Col-0	wt	7	2	859953	99	0
Col-0	wt	7	2	859953	100	0
Col-0	wt	7	2	859953	101	1
Col-0	wt	7	2	859953	102	0
Col-0	wt	7	2	859953	103	3
Col-0	wt	7	2	859953	104	0
Col-0	wt	7	2	859953	105	0
Col-0	wt	7	2	859953	106	0
Col-0	wt	7	2	859953	107	0
Col-0	wt	7	2	859953	108	0
Col-0	wt	7	2	859953	109	2
Col-0	wt	7	2	859953	110	1
Col-0	wt	7	2	859953	111	4
Col-0	wt	7	2	859953	112	1
Col-0	wt	7	2	859953	113	2
Col-0	wt	7	2	859953	114	2
Col-0	wt	7	2	859953	115	4
Col-0	wt	7	2	859953	116	7
Col-0	wt	7	2	859953	117	0
Col-0	wt	7	2	859953	118	2
Col-0	wt	7	2	859953	119	4
Col-0	wt	7	2	859953	120	11
Col-0	wt	7	2	859953	121	1
Col-0	wt	7	2	859953	122	11
Col-0	wt	7	2	859953	123	12
Col-0	wt	7	2	859953	124	10
Col-0	wt	7	2	859953	125	13
Col-0	wt	7	2	859953	126	3
Col-0	wt	7	2	859953	127	5
Col-0	wt	7	2	859953	128	12
Col-0	wt	7	2	859953	129	5
Col-0	wt	7	2	859953	130	6
Col-0	wt	7	2	859953	131	2
Col-0	wt	7	2	859953	132	11
Col-0	wt	7	2	859953	133	2
Col-0	wt	7	2	859953	134	2
Col-0	wt	7	2	859953	135	2
Col-0	wt	7	2	859953	136	6
Col-0	wt	7	2	859953	137	0
Col-0	wt	7	2	859953	138	4
Col-0	wt	7	2	859953	139	0
Col-0	wt	7	2	859953	140	3
Col-0	wt	7	2	859953	141	6
Col-0	wt	7	2	859953	142	3
Col-0	wt	7	2	859953	143	0
Col-0	wt	7	2	859953	144	0
Col-0	wt	7	2	859953	145	2
Col-0	wt	7	2	859953	146	5
Col-0	wt	7	2	859953	147	2
Col-0	wt	7	2	859953	148	0
Col-0	wt	7	2	859953	149	0
Col-0	wt	7	2	859953	150	1
Col-0	wt	7	2	859953	151	0
Col-0	wt	7	2	859953	152	0
Col-0	wt	7	2	859953	153	2
Col-0	wt	7	2	859953	154	0
Col-0	wt	7	2	859953	155	0
Col-0	wt	7	2	859953	156	9
Col-0	wt	7	2	859953	157	1
Col-0	wt	7	2	859953	158	4
Col-0	wt	7	2	859953	159	0
Col-0	wt	7	2	859953	160	7
Col-0	wt	7	2	859953	161	2
Col-0	wt	7	2	859953	162	0
Col-0	wt	7	2	859953	163	3
Col-0	wt	7	2	859953	164	7
Col-0	wt	7	2	859953	165	2
Col-0	wt	7	2	859953	166	1
Col-0	wt	7	2	859953	167	0
Col-0	wt	7	2	859953	168	0
Col-0	wt	7	2	859953	169	3
Col-0	wt	7	2	859953	170	6
Col-0	wt	7	2	859953	171	0
Col-0	wt	7	2	859953	172	0
Col-0	wt	7	2	859953	173	4
Col-0	wt	7	2	859953	174	6
Col-0	wt	7	2	859953	175	1
Col-0	wt	7	2	859953	176	0
Col-0	wt	7	2	859953	177	6
Col-0	wt	7	2	859953	178	6
Col-0	wt	7	2	859953	179	0
Col-0	wt	9	2	874594	0	36
Col-0	wt	9	2	874594	1	33
Col-0	wt	9	2	874594	2	39
Col-0	wt	9	2	874594	3	27
Col-0	wt	9	2	874594	4	79
Col-0	wt	9	2	874594	5	106
Col-0	wt	9	2	874594	6	145
Col-0	wt	9	2	874594	7	156
Col-0	wt	9	2	874594	8	337
Col-0	wt	9	2	874594	9	557
Col-0	wt	9	2	874594	10	840
Col-0	wt	9	2	874594	11	1388
Col-0	wt	9	2	874594	12	1806
Col-0	wt	9	2	874594	13	2541
Col-0	wt	9	2	874594	14	2865
Col-0	wt	9	2	874594	15	3364
Col-0	wt	9	2	874594	16	2971
Col-0	wt	9	2	874594	17	2843
Col-0	wt	9	2	874594	18	2751
Col-0	wt	9	2	874594	19	2886
Col-0	wt	9	2	874594	20	2997
Col-0	wt	9	2	874594	21	2464
Col-0	wt	9	2	874594	22	3013
Col-0	wt	9	2	874594	23	2557
Col-0	wt	9	2	874594	24	2243
Col-0	wt	9	2	874594	25	1904
Col-0	wt	9	2	874594	26	2439
Col-0	wt	9	2	874594	27	2360
Col-0	wt	9	2	874594	28	2298
Col-0	wt	9	2	874594	29	2912
Col-0	wt	9	2	874594	30	2630
Col-0	wt	9	2	874594	31	2792
Col-0	wt	9	2	874594	32	3392
Col-0	wt	9	2	874594	33	3715
Col-0	wt	9	2	874594	34	5179
Col-0	wt	9	2	874594	35	9006
Col-0	wt	9	2	874594	36	8618
Col-0	wt	9	2	874594	37	7551
Col-0	wt	9	2	874594	38	7104
Col-0	wt	9	2	874594	39	7695
Col-0	wt	9	2	874594	40	6487
Col-0	wt	9	2	874594	41	6558
Col-0	wt	9	2	874594	42	13360
Col-0	wt	9	2	874594	43	21678
Col-0	wt	9	2	874594	44	26555
Col-0	wt	9	2	874594	45	32387
Col-0	wt	9	2	874594	46	42344
Col-0	wt	9	2	874594	47	49450
Col-0	wt	9	2	874594	48	57152
Col-0	wt	9	2	874594	49	73512
Col-0	wt	9	2	874594	50	71691
Col-0	wt	9	2	874594	51	76974
Col-0	wt	9	2	874594	52	70576
Col-0	wt	9	2	874594	53	54410
Col-0	wt	9	2	874594	54	34289
Col-0	wt	9	2	874594	55	34747
Col-0	wt	9	2	874594	56	23145
Col-0	wt	9	2	874594	57	16414
Col-0	wt	9	2	874594	58	13089
Col-0	wt	9	2	874594	59	9272
Col-0	wt	9	2	874594	60	4425
Col-0	wt	9	2	874594	61	5860
Col-0	wt	9	2	874594	62	3385
Col-0	wt	9	2	874594	63	2652
Col-0	wt	9	2	874594	64	2345
Col-0	wt	9	2	874594	65	1999
Col-0	wt	9	2	874594	66	1274
Col-0	wt	9	2	874594	67	886
Col-0	wt	9	2	874594	68	1275
Col-0	wt	9	2	874594	69	873
Col-0	wt	9	2	874594	70	513
Col-0	wt	9	2	874594	71	581
Col-0	wt	9	2	874594	72	350
Col-0	wt	9	2	874594	73	519
Col-0	wt	9	2	874594	74	343
Col-0	wt	9	2	874594	75	439
Col-0	wt	9	2	874594	76	342
Col-0	wt	9	2	874594	77	265
Col-0	wt	9	2	874594	78	308
Col-0	wt	9	2	874594	79	24
Col-0	wt	9	2	874594	80	389
Col-0	wt	9	2	874594	81	153
Col-0	wt	9	2	874594	82	239
Col-0	wt	9	2	874594	83	192
Col-0	wt	9	2	874594	84	289
Col-0	wt	9	2	874594	85	227
Col-0	wt	9	2	874594	86	127
Col-0	wt	9	2	874594	87	239
Col-0	wt	9	2	874594	88	173
Col-0	wt	9	2	874594	89	265
Col-0	wt	9	2	874594	90	148
Col-0	wt	9	2	874594	91	202
Col-0	wt	9	2	874594	92	34
Col-0	wt	9	2	874594	93	5
Col-0	wt	9	2	874594	94	0
Col-0	wt	9	2	874594	95	4
Col-0	wt	9	2	874594	96	8
Col-0	wt	9	2	874594	97	0
Col-0	wt	9	2	874594	98	4
Col-0	wt	9	2	874594	99	0
Col-0	wt	9	2	874594	100	0
Col-0	wt	9	2	874594	101	7
Col-0	wt	9	2	874594	102	0
Col-0	wt	9	2	874594	103	12
Col-0	wt	9	2	874594	104	1
Col-0	wt	9	2	874594	105	0
Col-0	wt	9	2	874594	106	4
Col-0	wt	9	2	874594	107	0
Col-0	wt	9	2	874594	108	0
Col-0	wt	9	2	874594	109	5
Col-0	wt	9	2	874594	110	5
Col-0	wt	9	2	874594	111	12
Col-0	wt	9	2	874594	112	0
Col-0	wt	9	2	874594	113	8
Col-0	wt	9	2	874594	114	7
Col-0	wt	9	2	874594	115	10
Col-0	wt	9	2	874594	116	16
Col-0	wt	9	2	874594	117	0
Col-0	wt	9	2	874594	118	3
Col-0	wt	9	2	874594	119	4
Col-0	wt	9	2	874594	120	27
Col-0	wt	9	2	874594	121	2
Col-0	wt	9	2	874594	122	13
Col-0	wt	9	2	874594	123	14
Col-0	wt	9	2	874594	124	11
Col-0	wt	9	2	874594	125	32
Col-0	wt	9	2	874594	126	8
Col-0	wt	9	2	874594	127	13
Col-0	wt	9	2	874594	128	4
Col-0	wt	9	2	874594	129	9
Col-0	wt	9	2	874594	130	10
Col-0	wt	9	2	874594	131	4
Col-0	wt	9	2	874594	132	6
Col-0	wt	9	2	874594	133	23
Col-0	wt	9	2	874594	134	0
Col-0	wt	9	2	874594	135	1
Col-0	wt	9	2	874594	136	6
Col-0	wt	9	2	874594	137	0
Col-0	wt	9	2	874594	138	12
Col-0	wt	9	2	874594	139	2
Col-0	wt	9	2	874594	140	3
Col-0	wt	9	2	874594	141	6
Col-0	wt	9	2	874594	142	4
Col-0	wt	9	2	874594	143	1
Col-0	wt	9	2	874594	144	2
Col-0	wt	9	2	874594	145	8
Col-0	wt	9	2	874594	146	4
Col-0	wt	9	2	874594	147	5
Col-0	wt	9	2	874594	148	2
Col-0	wt	9	2	874594	149	0
Col-0	wt	9	2	874594	150	9
Col-0	wt	9	2	874594	151	0
Col-0	wt	9	2	874594	152	2
Col-0	wt	9	2	874594	153	4
Col-0	wt	9	2	874594	154	0
Col-0	wt	9	2	874594	155	5
Col-0	wt	9	2	874594	156	6
Col-0	wt	9	2	874594	157	2
Col-0	wt	9	2	874594	158	7
Col-0	wt	9	2	874594	159	4
Col-0	wt	9	2	874594	160	4
Col-0	wt	9	2	874594	161	1
Col-0	wt	9	2	874594	162	3
Col-0	wt	9	2	874594	163	5
Col-0	wt	9	2	874594	164	4
Col-0	wt	9	2	874594	165	7
Col-0	wt	9	2	874594	166	2
Col-0	wt	9	2	874594	167	3
Col-0	wt	9	2	874594	168	0
Col-0	wt	9	2	874594	169	10
Col-0	wt	9	2	874594	170	19
Col-0	wt	9	2	874594	171	4
Col-0	wt	9	2	874594	172	1
Col-0	wt	9	2	874594	173	8
Col-0	wt	9	2	874594	174	10
Col-0	wt	9	2	874594	175	10
Col-0	wt	9	2	874594	176	7
Col-0	wt	9	2	874594	177	22
Col-0	wt	9	2	874594	178	12
Col-0	wt	9	2	874594	179	12
Col-0	wt	11	3	1092730	0	8
Col-0	wt	11	3	1092730	1	0
Col-0	wt	11	3	1092730	2	2
Col-0	wt	11	3	1092730	3	2
Col-0	wt	11	3	1092730	4	0
Col-0	wt	11	3	1092730	5	19
Col-0	wt	11	3	1092730	6	14
Col-0	wt	11	3	1092730	7	1
Col-0	wt	11	3	1092730	8	21
Col-0	wt	11	3	1092730	9	18
Col-0	wt	11	3	1092730	10	38
Col-0	wt	11	3	1092730	11	80
Col-0	wt	11	3	1092730	12	52
Col-0	wt	11	3	1092730	13	87
Col-0	wt	11	3	1092730	14	70
Col-0	wt	11	3	1092730	15	166
Col-0	wt	11	3	1092730	16	344
Col-0	wt	11	3	1092730	17	698
Col-0	wt	11	3	1092730	18	1393
Col-0	wt	11	3	1092730	19	2039
Col-0	wt	11	3	1092730	20	2167
Col-0	wt	11	3	1092730	21	2322
Col-0	wt	11	3	1092730	22	3560
Col-0	wt	11	3	1092730	23	3527
Col-0	wt	11	3	1092730	24	3518
Col-0	wt	11	3	1092730	25	2796
Col-0	wt	11	3	1092730	26	5385
Col-0	wt	11	3	1092730	27	4141
Col-0	wt	11	3	1092730	28	5388
Col-0	wt	11	3	1092730	29	6705
Col-0	wt	11	3	1092730	30	6236
Col-0	wt	11	3	1092730	31	7225
Col-0	wt	11	3	1092730	32	9143
Col-0	wt	11	3	1092730	33	9189
Col-0	wt	11	3	1092730	34	12256
Col-0	wt	11	3	1092730	35	23113
Col-0	wt	11	3	1092730	36	18927
Col-0	wt	11	3	1092730	37	13160
Col-0	wt	11	3	1092730	38	13547
Col-0	wt	11	3	1092730	39	13913
Col-0	wt	11	3	1092730	40	13591
Col-0	wt	11	3	1092730	41	12603
Col-0	wt	11	3	1092730	42	27311
Col-0	wt	11	3	1092730	43	41739
Col-0	wt	11	3	1092730	44	40213
Col-0	wt	11	3	1092730	45	50986
Col-0	wt	11	3	1092730	46	69555
Col-0	wt	11	3	1092730	47	69398
Col-0	wt	11	3	1092730	48	68825
Col-0	wt	11	3	1092730	49	82633
Col-0	wt	11	3	1092730	50	81863
Col-0	wt	11	3	1092730	51	85424
Col-0	wt	11	3	1092730	52	68591
Col-0	wt	11	3	1092730	53	58303
Col-0	wt	11	3	1092730	54	27722
Col-0	wt	11	3	1092730	55	35063
